"id","name","sku","description","sale_price","discount_price","purchase_price","wholesale_price","stock","category","brand","barcode","ciudad_sucursal","photo_url_1","photo_url_2","photo_url_3","photo_url_4","photo_url_5","photo_url_6","photo_url_7","photo_url_8","created_at"
"214","UGREEN GENSHIN IMPACT EDITION CABLE USB-C A USB-C 100W PD","45063GI","*UGREEN GENSHIN IMPACT EDITION CABLE USB-C A USB-C 100W PD*

Combina potencia y estilo con el cable UGREEN Genshin Impact Edition USB-C a USB-C. Con carga rápida Power Delivery de hasta 100W, es perfecto para laptops, smartphones y tablets. Su diseño inspirado en Genshin Impact ofrece un toque único para los fans del juego.

*CARACTERÍSTICAS:*
• Potencia máxima de carga: 100W (20V/5A)  
• Tecnología Power Delivery para carga rápida y segura  
• Transferencia de datos estable y veloz  
• Conectores USB-C reforzados de alta durabilidad  
• Longitud ideal para uso diario  
• Diseño exclusivo Genshin Impact Edition  

*BENEFICIOS:*
• Carga rápida para dispositivos Samsung, iPhone (vía adaptador PD), MacBook, iPad y más  
• Estilo único para fanáticos de Genshin Impact  
• Mayor resistencia al desgaste y dobleces constantes  
• Compatible con laptops, tablets y smartphones con puerto USB-C  
• Perfecto para el trabajo, viajes o uso diario con un toque gamer  
","220.00",,"125.00",,"0","Cables & Conectores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/17zakyfuIfbW2Sg92nqyJuUgnwFTzgTUT=w1000?authuser=0","https://lh3.googleusercontent.com/d/1nEP7SYXYGziHwdv_N_2H272S0dm_xKOa=w1000?authuser=0","https://lh3.googleusercontent.com/d/1gk2NkZ1PNbIR6f2Td_GZfDw8N6A-VIxK=w1000?authuser=0","https://lh3.googleusercontent.com/d/1fjoW7iLu2ooQxUeAqVTx_lS3arxZl4wd=w1000?authuser=0","https://lh3.googleusercontent.com/d/1dZixdEERbLSw6UOfql_231lxCEsWeAC8=w1000?authuser=0","https://lh3.googleusercontent.com/d/1_4tbkbEdw04xUMuEB7DQ3cSA1qdatd8j=w1000?authuser=0","https://lh3.googleusercontent.com/d/16P9XBoUQEIAzpbaiE44BR9cxvgpYV783=w1000?authuser=0","https://lh3.googleusercontent.com/d/1SzbiOppz4O9M6c1lvpno-h2ytVjNUz-0=w1000?authuser=0","2025-11-02 19:35:48.42229+00"
"215","UGREEN NEXODE 65W 3-PORT GAN FAST CHARGER – GENSHIN IMPACT EDITION","10334GI","*UGREEN NEXODE 65W 3-PORT GAN FAST CHARGER – GENSHIN IMPACT EDITION*

Energía, velocidad y estilo se combinan en el cargador UGREEN Nexode 65W Genshin Impact Edition. Equipado con tecnología GaN, ofrece una carga rápida, eficiente y segura para múltiples dispositivos en un diseño compacto con detalles inspirados en Genshin Impact.

*CARACTERÍSTICAS:*
• Potencia total de salida: 65W  
• 2 puertos USB-C y 1 puerto USB-A  
• Tecnología GaN para carga rápida y menor calentamiento  
• Compatible con Power Delivery 3.0, PPS y Quick Charge  
• Diseño compacto y plegable, ideal para viajes  
• Edición especial Genshin Impact con acabado premium  

*BENEFICIOS:*
• Carga simultánea de laptop, smartphone y tablet  
• Ideal para MacBook Pro/Air, Dell XPS, iPhone 16/15, iPad Pro y Galaxy S25  
• Ahorra espacio con un solo cargador potente y versátil  
• Tecnología inteligente que ajusta la potencia según el dispositivo  
• Diseño exclusivo para fanáticos de Genshin Impact  
","420.00",,"290.00",,"3","Cargadores","UGREEN","","Cochabamba","https://lh3.googleusercontent.com/d/1QUPaIa_j57lIzz9LY0T5u3ssyn1ilAfh=w1000?authuser=0","https://lh3.googleusercontent.com/d/1rTBS9vnzrUIU5TolXr27UsV_kINfLzRk=w1000?authuser=0","https://lh3.googleusercontent.com/d/1_0r6Y_mI9RhA4rwp2prJZAInerA3Uj6P=w1000?authuser=0","https://lh3.googleusercontent.com/d/1YQ6D-aQr6FnNwqlC8R6srSr5_1TURLXn=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ctEvD8B-fMSsTidlad5WrEXy6972QTHX=w1000?authuser=0","https://lh3.googleusercontent.com/d/18pmvbcDiGcBr2aT8fYvWculnmw3RE65s=w1000?authuser=0","https://lh3.googleusercontent.com/d/1kxf7UdjIJgGOphhM1kXizCgvdvvDKlHD=w1000?authuser=0","https://lh3.googleusercontent.com/d/1yEnYANm55sb1WtzXOvuCVxyLQ2FJcK5d=w1000?authuser=0","2025-11-02 20:36:08.021641+00"
"220","FUNDA PARA LAPTOP SQUARESHIELD KLIPXTREME","ASP32","*FUNDA PARA LAPTOP SQUARESHIELD KLIPXTREME*

Protege tu laptop con estilo y seguridad con la funda SquareShield de KlipXtreme. Diseñada para laptops de hasta 15.6 pulgadas, combina resistencia, elegancia y practicidad, ideal para el trabajo, la universidad o los viajes.

*CARACTERÍSTICAS:*
• Compatible con laptops de hasta 15.6 pulgadas  
• Interior acolchado que protege contra golpes y arañazos  
• Material exterior resistente al agua  
• Cierre de cremallera suave y duradero  
• Diseño delgado, ligero y moderno  

*BENEFICIOS:*
• Protege tu laptop contra impactos, polvo y salpicaduras  
• Ideal para transportar tu equipo con comodidad y seguridad  
• Perfecta para uso diario, viajes o trabajo  
• Mantiene tu laptop protegida sin añadir volumen  
• Estilo profesional y funcional para cualquier ocasión  
","180.00",,,,"4","Mochilas & Fundas","KLIP-XTREME","","Santa Cruz","https://lh3.googleusercontent.com/d/1mMkkhrffVsdt9b0f7CTgNleW9jH6uoUG=w1000?authuser=0","https://lh3.googleusercontent.com/d/1EsXgYnvomhtTPRQExFGPNYt6ZPVcWZza=w1000?authuser=0","https://lh3.googleusercontent.com/d/1iTfqD20c2ObxjWNtFOC0HIazQrO7JVhb=w1000?authuser=0","https://lh3.googleusercontent.com/d/1SiYsrjyvwLacUpthdYanh-t34zPUork8=w1000?authuser=0","https://lh3.googleusercontent.com/d/116b4R4apvbVNcbLNxL8FIqPfPU51AQL1=w1000?authuser=0","https://lh3.googleusercontent.com/d/14P_nzuu6QSHzcRBNZb5o7s8tYZMN7LR5=w1000?authuser=0","https://lh3.googleusercontent.com/d/1KvMVIptftHhC6mgDkWm20PY8Qli1JGwY=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Rhah93X6UH2m3iF9lAvn8pLT9JhiesXe=w1000?authuser=0","2025-11-02 21:04:15.64708+00"
"221","UGREEN HUB USB 2.0 4 PUERTOS 480MBPS","20277","*UGREEN HUB USB 2.0 4 PUERTOS 480MBPS*

Amplía fácilmente la conectividad de tu computadora con el UGREEN Hub USB 2.0 de 4 puertos. Ideal para conectar periféricos como mouse, teclado, memorias USB y lectores de tarjetas, con una velocidad estable y diseño compacto.

*CARACTERÍSTICAS:*
• 4 puertos USB 2.0 con velocidad de transferencia de hasta 480 Mbps  
• Conexión Plug & Play, sin necesidad de controladores  
• Compatible con Windows, macOS, Linux y otros sistemas  
• Diseño compacto, ligero y fácil de transportar  
• Cable integrado resistente y flexible  

*BENEFICIOS:*
• Conecta varios dispositivos al mismo tiempo desde un solo puerto USB  
• Ideal para oficinas, estudio o uso doméstico  
• Transferencia estable y segura para periféricos y accesorios  
• Aumenta la productividad y comodidad en tu espacio de trabajo  
• Solución práctica y económica para ampliar tus puertos USB  
","110.00",,"52.00",,"3","Hubs & Adaptadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1fx4s9pL6xjynZ9V9SX8wxpyyoPvp1aiF=w1000?authuser=0","https://lh3.googleusercontent.com/d/12Cyjzb7JL1QA45QOwpzqKf1XL_EEF5xs=w1000?authuser=0","https://lh3.googleusercontent.com/d/1xNHceJyzuMGD8zCkhC0y3l9VA1kEldSo=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Y4SrVpKjeQAN46XHqDQgXE73wwD-7SeC=w1000?authuser=0","https://lh3.googleusercontent.com/d/1-JIiI8KzWnTGb18OkpJyh3kQ3eM7ar37=w1000?authuser=0","https://lh3.googleusercontent.com/d/14v4dxGvhpJAhs0dsZZkjtMweymLlfj4N=w1000?authuser=0","https://lh3.googleusercontent.com/d/1tFoawe3Ic3FJMp8N26E7mSIf1Jg-CNDO=w1000?authuser=0",,"2025-11-02 22:03:01.386268+00"
"222","UGREEN HUB USB 3.0 4 PUERTOS CON ALIMENTACIÓN USB-C","20291","*UGREEN HUB USB 3.0 4 PUERTOS CON ALIMENTACIÓN USB-C*

Expande las posibilidades de tu laptop con el UGREEN Hub USB 3.0 de 4 puertos. Diseñado para ofrecer velocidad, estabilidad y potencia adicional mediante su entrada de energía USB-C, ideal para conectar varios dispositivos simultáneamente sin pérdida de rendimiento.

*CARACTERÍSTICAS:*
• 4 puertos USB 3.0 con velocidad de transferencia de hasta 5 Gbps  
• Puerto de alimentación adicional USB-C para dispositivos de alto consumo  
• Conexión Plug & Play, sin necesidad de controladores  
• Compatible con MacBook, MacBook Air, Mac Mini, Windows y Linux  
• Diseño compacto, elegante y fácil de transportar  

*BENEFICIOS:*
• Conecta múltiples periféricos como mouse, teclado, disco externo o pendrive  
• Mayor estabilidad y potencia gracias a la entrada de energía extra  
• Transferencia de datos rápida y confiable  
• Ideal para trabajo, estudio o uso profesional  
• Solución práctica y moderna para ampliar la conectividad de tu equipo  
","150.00",,"90.00",,"2","Hubs & Adaptadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1x5j7HPWXfQIGg0NxGBaKfh0gYRYKC5_c=w1000?authuser=0","https://lh3.googleusercontent.com/d/1-SYpqWVTUHvJi9p1sBVglHTpV6vIxuqM=w1000?authuser=0","https://lh3.googleusercontent.com/d/1I_Ag6gtcWAqogtaLi3eAG_6Mn3hnuh_w=w1000?authuser=0","https://lh3.googleusercontent.com/d/1FTMSQC_WHzHhfDHgIeoIPCo5ln7PuwLR=w1000?authuser=0","https://lh3.googleusercontent.com/d/1qT2AIx-5xmWiMzYkZYTjtlq5NQqagwES=w1000?authuser=0","https://lh3.googleusercontent.com/d/1fx7jR_ZSk8r7yFjvEZrmNN1sV7thJkDL=w1000?authuser=0","https://lh3.googleusercontent.com/d/1QRa3Ia1d7wTPVXg4qHtLRbVaB6sQTO3a=w1000?authuser=0","https://lh3.googleusercontent.com/d/1HHK3M6PbKbrs7HMEpv28IioCt2phupoJ=w1000?authuser=0","2025-11-02 22:27:39.284666+00"
"223","UGREEN HUB USB 3.0 4 PUERTOS 2 EN 1 CON ADAPTADOR OTG","40850","*UGREEN HUB USB 3.0 4 PUERTOS 2 EN 1 CON ADAPTADOR OTG*

Disfruta de máxima versatilidad con el UGREEN Hub USB 3.0 2 en 1. Incluye 4 puertos USB de alta velocidad y un adaptador OTG que permite usarlo tanto en dispositivos con puerto USB-A como en equipos con puerto USB-C, ideal para laptops, tablets y smartphones.

*CARACTERÍSTICAS:*
• 4 puertos USB 3.0 con velocidad de transferencia de hasta 5 Gbps  
• Adaptador OTG USB-A a USB-C incluido  
• Compatible con computadoras, tablets y teléfonos con soporte OTG  
• Plug & Play: sin necesidad de controladores  
• Diseño compacto, portátil y resistente  

*BENEFICIOS:*
• Conecta múltiples dispositivos desde un solo puerto  
• Uso flexible en laptops y smartphones gracias al adaptador OTG  
• Transfiere archivos grandes en segundos  
• Ideal para periféricos como mouse, teclado, pendrives o discos externos  
• Perfecto para trabajo, estudio o entretenimiento en cualquier lugar  
","180.00",,"128.00",,"2","Hubs & Adaptadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1bGhoK7mcleckoS4JnUy45H0H-cHrO7J2=w1000?authuser=0","https://lh3.googleusercontent.com/d/1-X571iW8Z0x5d6j49ZnEq4fZI9UoiZIw=w1000?authuser=0","https://lh3.googleusercontent.com/d/1lxzGcfoCAeCPmrbUFmTWoUlowaxObz9U=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Nv9FiqG-onjDoii2RxCa4IFWSy_9tQ0C=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Y-Hj8qO2fE-lW7dbxHf0okUqD4iDIg7N=w1000?authuser=0","https://lh3.googleusercontent.com/d/1NSUvAdLBnw9CVigtAsryEjvKdUfleHy5=w1000?authuser=0","https://lh3.googleusercontent.com/d/1py3yikY9Swz4L0c5rKnC2p_e00L1l8UM=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Q9_ngxmW6Khsh0LTuhydDwf2x9vO6JBm=w1000?authuser=0","2025-11-02 23:20:05.077743+00"
"224","BROADLINK BOMBILLA INTELIGENTE WI-FI RGB 10W E27","419","*BROADLINK BOMBILLA INTELIGENTE WI-FI RGB 10W E27*  

Iluminá tus espacios con la bombilla inteligente BroadLink de 10W. Controlá el color, brillo e intensidad desde tu celular o por voz, y creá ambientes únicos para cada momento.  

*CARACTERÍSTICAS:*  
• Potencia: 10W (equivalente a 80W incandescente)  
• Flujo luminoso: 800 lúmenes  
• Tipo de rosca: E27 estándar  
• Tecnología LED de bajo consumo  
• Iluminación RGB + blanco cálido y frío  
• Totalmente regulable en brillo e intensidad  
• Control remoto mediante app BroadLink o plataformas compatibles  
• No requiere hub adicional  

*COMPATIBILIDAD:*  
• Funciona con Alexa, Google Home, Siri Shortcuts e IFTTT  
• Control por voz o desde tu smartphone vía Wi-Fi (2.4GHz)  
• Compatible con Android y iOS  

*BENEFICIOS:*  
• Encendido y apagado remoto desde cualquier lugar  
• Programación horaria y automatizaciones personalizadas  
• Amplia gama de colores para crear diferentes ambientes  
• Ahorro energético y larga vida útil  

Encendé la comodidad y el color con la bombilla inteligente BroadLink Wi-Fi RGB.
","120.00",,"60.00",,"15","Hogar Inteligente","BROADLINK","","Santa Cruz","https://lh3.googleusercontent.com/d/1JmbrmtmLe-q6PLekrejV1YbngNLrCLTS=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ms_hNUdPtB_-GmwdIEpzML3whJJ9Sa8P=w1000?authuser=0","https://lh3.googleusercontent.com/d/17_BsetPTwaEOtcAnYc3bMAD7O9361M7N=w1000?authuser=0","https://lh3.googleusercontent.com/d/1RWCvsdGnR3iY0K4eXXjcOEwjeRTZDj_g=w1000?authuser=0","https://lh3.googleusercontent.com/d/1NQ56V2aR6C2BkwiJBh2Upw-d0KxiPgA6=w1000?authuser=0","https://lh3.googleusercontent.com/d/1YWvWdq5ekanonQO4jnVRjCUlg-R2-mnI=w1000?authuser=0","https://lh3.googleusercontent.com/d/1U6MJpoUzOcz9Uu0qiFyT3R2gV-425AFE=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Ka8fi_bN0F7l4e1UdV5P3vzEUsf3ckSQ=w1000?authuser=0","2025-11-05 22:10:10.833184+00"
"225","CARGADOR UGREEN USB-A + USB-C 20W PD3.0 QC4.0 FAST CHARGER","45303","*CARGADOR DE PARED UGREEN X227 USB-A + USB-C 20W PD3.0 QC4.0 FAST CHARGER*  

El cargador UGREEN X227 ofrece carga rápida y segura para tus dispositivos, combinando potencia, eficiencia y diseño compacto. Ideal para smartphones, tablets y otros dispositivos compatibles con carga rápida.  

*CARACTERÍSTICAS:*  
• Modelo: UGREEN X227 (UGR-45302)  
• Potencia total: 20W  
• Puertos: 1x USB-C + 1x USB-A  
• Protocolos de carga rápida: PD3.0, QC4.0, QC3.0, SCP, FCP, AFC  
• Voltaje de entrada: 100–240V, 50/60Hz  
• Voltaje de salida:  
  - USB-C: 5V/3A, 9V/2.22A (máx. 20W)  
  - USB-A: 5V/3A, 9V/2A, 12V/1.5A (máx. 18W)  
• Material: ABS + policarbonato resistente al calor  
• Color: Negro  

*COMPATIBILIDAD:*  
• Compatible con iPhone, Samsung, Xiaomi, Huawei, iPad, Nintendo Switch, y más  
• Admite carga simultánea en ambos puertos  

*BENEFICIOS:*  
• Carga rápida y segura con protección contra sobrecalentamiento y sobretensión  
• Compacto y fácil de transportar  
• Ideal para uso doméstico, oficina o viajes  

El cargador UGREEN X227 combina potencia y versatilidad en un diseño elegante y portátil.
","180.00",,"79.00",,"0","Cargadores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1VEGI72zaOWu2qSIpMcaL1yy648z3GdMq=w1000?authuser=0","https://lh3.googleusercontent.com/d/1qN6G0FvmQmMp1sYlkHM5-EVBFDsFw_oU=w1000?authuser=0","https://lh3.googleusercontent.com/d/1nZKS4zT-yhI1MSUkSzrNYyHREiYj929H=w1000?authuser=0","https://lh3.googleusercontent.com/d/1mDnNIU-mx4lBmZ5NeSNlpqFAZf0dp1cR=w1000?authuser=0","https://lh3.googleusercontent.com/d/1THFu1NpIcMLg_ecFkvGIn0mQkvA-h8d5=w1000?authuser=0","https://lh3.googleusercontent.com/d/16FHfIvFhMooBBvElM_Ocjx3Ld62Cz34K=w1000?authuser=0","https://lh3.googleusercontent.com/d/1L7jx6NH5g20GfQhbGwJ7ehK2F0C_RpNC=w1000?authuser=0","https://lh3.googleusercontent.com/d/1I0EYHLaxokM2koeEqmerNLO14FctwXSF=w1000?authuser=0","2025-11-07 14:46:47.160091+00"
"226","CABLE UGREEN USB-C A USB-C 100W CARGA Y DATOS – 1 METRO","65832","*CABLE UGREEN USB-C A USB-C 100W CARGA Y DATOS – 1 METRO*  

El cable UGREEN USB-C a USB-C ofrece carga rápida de hasta 100W y transferencia de datos estable, ideal para dispositivos modernos como laptops, smartphones y tablets. Su diseño trenzado y carcasa de aluminio garantizan durabilidad y estilo.  

*CARACTERÍSTICAS:*  
• Potencia máxima: 100W (20V/5A)  
• Velocidad de transferencia: 480 Mbps (USB 2.0)  
• Longitud: 1 metro  
• Conectores: USB-C a USB-C  
• Material: Trenzado de nailon + carcasa de aluminio  
• Color: Gris espacial (Space Gray)  

*COMPATIBILIDAD:*  
• Samsung S25 Ultra / S25+ / S24 / S23 / S22 / S21  
• MacBook, iPad Pro, Xiaomi, Huawei, y otros dispositivos USB-C  
• Compatible con cargadores PD (Power Delivery)  

*BENEFICIOS:*  
• Carga rápida y segura hasta 100W  
• Resistente al desgaste y doblemente reforzado en los extremos  
• Transmisión de datos estable y confiable  
• Ideal para uso diario en casa, oficina o viajes  

El cable UGREEN USB-C 100W combina potencia, estilo y durabilidad en un solo accesorio premium.
","160.00",,"110.00",,"6","Cables & Conectores","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1d54kAtscrWf9jE7a3hvSDzPmaFEfmIiO=w1000?authuser=0","https://lh3.googleusercontent.com/d/1VqU2_JkrCIP-FMm7znD6_mOdXwGXAAMi=w1000?authuser=0","https://lh3.googleusercontent.com/d/1JePczx9LCIDmWY-1ox0ebJGOZdphWJAZ=w1000?authuser=0","https://lh3.googleusercontent.com/d/1ucFgpDXjq8aSV8lfgWs-bMw4qf1zH2Ov=w1000?authuser=0","https://lh3.googleusercontent.com/d/1EfXHKfDLkXbmM9k5ybdfGI21HXK4OTna=w1000?authuser=0","https://lh3.googleusercontent.com/d/1tDCb131PsowizCyvnvnsE1sM1DN_Hlf_=w1000?authuser=0","https://lh3.googleusercontent.com/d/1IEyvCANtSLL_zOM5GJmVCHW89-J0Cf9L=w1000?authuser=0",,"2025-11-07 14:56:11.854089+00"
"227","MOCHILA UGREEN PARA LAPTOP 15.6 IMPERMEABLE Y ERGONÓMICA","90798","*MOCHILA UGREEN PARA LAPTOP 15.6” IMPERMEABLE Y ERGONÓMICA*  

Diseñada para combinar comodidad, estilo y protección, la mochila UGREEN es ideal para estudiantes, profesionales y viajeros. Ofrece un amplio espacio para laptops de hasta 15.6 pulgadas, con compartimentos organizados para accesorios, documentos y artículos personales.  

*CARACTERÍSTICAS:*  
• Capacidad: Compatible con laptops hasta 15.6”  
• Diseño ergonómico con correas acolchadas y transpirables  
• Material resistente al agua y a los rasguños  
• Compartimento principal amplio + múltiples bolsillos internos  
• Sección acolchada antigolpes para laptop y tablet  
• Cierre reforzado de alta durabilidad  
• Asa superior y correa para equipaje  
• Color: Gris  

*BENEFICIOS:*  
• Protege tu laptop contra golpes y salpicaduras  
• Ideal para viajes, oficina o universidad  
• Distribución inteligente del espacio  
• Cómoda para llevar durante largas jornadas  
• Materiales de alta calidad que garantizan durabilidad  

La mochila UGREEN combina practicidad, protección y diseño moderno, perfecta para tu día a día.
","330.00",,"252.00",,"3","Mochilas & Fundas","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1-FMn4iJlLBPX_3xEWkc8Dy_DHiyJlLor=w1000?authuser=0","https://lh3.googleusercontent.com/d/15NLKjcKeOsDOV2wXoHsgs66E75ORBVOA=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MDE0HbYcjCx9Q3TZcIaXXcBdtOqlOtjh=w1000?authuser=0","https://lh3.googleusercontent.com/d/1UnqyIiY7ZRaYEvk2s211VfGZjhNqd6Dq=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Wpy-O2KsLkb56-zHczCs-TJPdLPY1LsY=w1000?authuser=0","https://lh3.googleusercontent.com/d/1rmJqxuA_Le9hsChDzVJS3Wx_9XnsLMRw=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MZiulCpoRxSmQrx6U-_Q0okf0b2TpozD=w1000?authuser=0","https://lh3.googleusercontent.com/d/1MZczWEOyFamgie1eEbh-udbXkmEBtlz7=w1000?authuser=0","2025-11-08 15:09:25.369579+00"
"228","UGREEN ORGANIZADOR NECESER DE CABLES IMPERMEABLE","80520","*UGREEN ORGANIZADOR NECESER DE CABLES IMPERMEABLE*  

Optimiza tu espacio y mantené todos tus dispositivos y accesorios electrónicos perfectamente ordenados con este práctico neceser organizador de UGREEN. Fabricado con materiales de alta calidad e impermeables, es ideal para viajes, oficina o el día a día. Su diseño compacto y resistente te permite guardar cables, cargadores, ratones, discos duros, power banks, memorias USB e incluso artículos personales como cosméticos.  

*CARACTERÍSTICAS:*  
• Diseño compacto, ligero y fácil de transportar  
• Material impermeable para proteger tus dispositivos  
• Compartimentos ajustables para mantener todo organizado  
• Correa de muñeca incluida para mayor comodidad  
• Ideal para cables, cargadores, ratones, discos duros, baterías externas, tarjetas de memoria y más  

*BENEFICIOS:*  
• Mantiene tus accesorios siempre ordenados y protegidos  
• Perfecto para viajes, oficina o uso diario  
• Ahorra tiempo al encontrar fácilmente lo que necesitás  
• Estilo elegante y resistente para acompañarte a todas partes  

Llevá tu tecnología siempre bien organizada con el neceser impermeable de UGREEN.
","120.00","100.00","45.00",,"8","Organizadores & Neceseres","UGREEN","","Santa Cruz","https://lh3.googleusercontent.com/d/1iWJmS9pOvlRhT6jBXTRl5kg-OOAxTnzr=w1000?authuser=0","https://lh3.googleusercontent.com/d/1Bwdgem9yrGdkc3e28ozd9R1Xu3QVqhfV=w1000?authuser=0","https://lh3.googleusercontent.com/d/10xgX0gIMLtUrzrafXMUmsGIdVQ6La7VT=w1000?authuser=0","https://lh3.googleusercontent.com/d/1vuxBmPXQXYwV5tnYDnt5LECH_D4chI7M=w1000?authuser=0","https://lh3.googleusercontent.com/d/1unQakP4TwYbmnh5GAxGbqGS4dlvIV9L7=w1000?authuser=0","https://lh3.googleusercontent.com/d/1d124l1x_fdTK2b1ZPpgmBFySUBo_LkLg=w1000?authuser=0","https://lh3.googleusercontent.com/d/11RlUoBIcS49WMqD6s-jKl9Ow3zqydAcX=w1000?authuser=0","https://lh3.googleusercontent.com/d/1k0fBG1WAA8g4HoqGI9hfQRZ1Z2ln64Ix=w1000?authuser=0","2025-11-08 15:25:54.93775+00"
